-73.91787,40.77028,Astoria Blvd; N-W [El] Astoria Blvd/31st St Astoria Blvd/31st St,,,,,,
-73.91207,40.77501,Astoria-Ditmars Blvd; N-W [El] Astoria-Ditmars Blvd/31st St; N-W Terminus Astoria-Ditmars Blvd/31st St; N-W Terminus,,,,,,
-73.9779175,40.6842218,Atlantic Av; 2-3-4-5-B-D-M-N-Q-R Atlantic Av/Flatbush Av; Transfer B-D-M-N-Q-R; Connection to LIRR Atlantic Av/Flatbush Av; Transfer B-D-M-N-Q-R; Connection to LIRR,,,,,,
-73.9773846,40.6840038,Atlantic Av; B-Q-2-3-4-5-D-M-N-R Atlantic Av/Flatbush Av; Transfer 2-3-4-5-D-M-N-R; Connection to LIRR Atlantic Av/Flatbush Av; Transfer 2-3-4-5-D-M-N-R; Connection to LIRR,,,,,,
-73.90272,40.67557,Atlantic Av; L [El] Atlantic Av/Snediker Av/Van Sinderen Av Atlantic Av/Snediker Av/Van Sinderen Av,,,,,,
-73.9783287,40.6843901,Atlantic Av-Pacific St; D-M-N-R-2-3-4-5-B-Q Atlantic Av-Pacific St/4th Av; Transfer 2-3-4-5-B-Q; Connection to LIRR Atlantic Av-Pacific St/4th Av; Transfer 2-3-4-5-B-Q; Connection to LIRR,,,,,,
-73.96181,40.62995,Avenue H; Q [El] Avenue H/East 16th St Avenue H/East 16th St,,,,,,
-73.9762688,40.6259823,Avenue I; F [El] Avenue I/McDonald Av Avenue I/McDonald Av,,,,,,
-73.96085,40.62524,Avenue J; Q [El] Avenue J/East 16th St Avenue J/East 16th St,,,,,,
-73.9595,40.61807,Avenue M; Q [El] Avenue M/East 16th St Avenue M/East 16th St,,,,,,
-73.9740801,40.6140518,Avenue N; F [El] Avenue N/McDonald Av Avenue N/McDonald Av,,,,,,
-73.9730072,40.6088161,Avenue P; F [El] Avenue P/McDonald Av Avenue P/McDonald Av,,,,,,
-73.9732647,40.5969715,Avenue U; F [El] Avenue U/McDonald Av Avenue U/McDonald Av,,,,,,
-73.9789,40.59645,Avenue U; N Avenue U/West 7th St Avenue U/West 7th St,,,,,,
-73.95584,40.5989,Avenue U; Q [El] Avenue U/East 16th St Avenue U/East 16th St,,,,,,
-73.9742088,40.5901051,Avenue X; F [El] Avenue X/McDonald Av Avenue X/McDonald Av,,,,,,
-73.9836931,40.5884743,Bay 50th St; D [El] Bay 50th St/Stillwell Av Bay 50th St/Stillwell Av,,,,,,
-73.9938211,40.6019497,Bay Pkwy; D-M [El] Bay Pkwy/86th St; M Terminus Bay Pkwy/86th St; M Terminus,,,,,,
-73.9752817,40.6208754,Bay Pkwy; F [El] Bay Pkwy/McDonald Av Bay Pkwy/McDonald Av,,,,,,
-73.98206,40.61303,Bay Pkwy; N Bay Pkwy/West 7th St Bay Pkwy/West 7th St,,,,,,
-74.0235186,40.6346083,Bay Ridge Av; R Bay Ridge Ave/4th Av Bay Ridge Ave/4th Av,,,,,,
-74.0311146,40.6160259,Bay Ridge-95th St; R Bay Ridge-95th St/4th Av; R Terminus Bay Ridge-95th St/4th Av; R Terminus,,,,,,
-73.83794,40.87942,Baychester Av; 5 [El] Baychester Av/Tillotson Av Baychester Av/Tillotson Av,,,,,,
-73.827213,40.5833856,Beach 105th St; A-S [El] Beach 105th St/Rockaway Freeway Beach 105th St/Rockaway Freeway,,,,,,
-73.7617537,40.5997227,Beach 25th St; A [El] Beach 25th St/Rockaway Freeway Beach 25th St/Rockaway Freeway,,,,,,
-73.7680604,40.5955492,Beach 36th St; A [El] Beach 36th St/Rockaway Freeway Beach 36th St/Rockaway Freeway,,,,,,
-73.7757581,40.5930629,Beach 44th St; A [El] Beach 44th St/Rockaway Freeway Beach 44th St/Rockaway Freeway,,,,,,
-73.7889862,40.5924225,Beach 60th St; A [El] Beach 60th St/Rockaway Freeway Beach 60th St/Rockaway Freeway,,,,,,
-73.7969684,40.5909909,Beach 67th St; A [El] Beach 67th St/Rockaway Freeway Beach 67th St/Rockaway Freeway,,,,,,
-73.8143951,40.5877844,Beach 90th St; A-S [El] Beach 90th St/Rockaway Freeway Beach 90th St/Rockaway Freeway,,,,,,
-73.8201857,40.585556,Beach 98th St; A-S [El] Beach 98th St/Rockaway Freeway Beach 98th St/Rockaway Freeway,,,,,,
-73.9577293,40.7178211,Bedford Av; L Bedford Av/North 7th St Bedford Av/North 7th St,,,,,,
-73.8877342,40.8722379,Bedford Park Blvd; B-D Bedford Park Blvd/Grand Concourse; B Terminus (Rush) Bedford Park Blvd/Grand Concourse; B Terminus (Rush),,,,,,
-73.88989,40.87362,Bedford Park Blvd-Lehman College; 4 [El] Bedford Park Blvd-Lehman College/Jerome Ave Bedford Park Blvd-Lehman College/Jerome Ave,,,,,,
-73.9514637,40.6898403,Bedford-Nostrand Avs; G Bedford-Nostrand Avs/Lafayette Av Bedford-Nostrand Avs/Lafayette Av,,,,,,
-73.9751101,40.680871,Bergen St; 2-3 Bergen St/Flatbush Av Bergen St/Flatbush Av,,,,,,
-73.9904737,40.6867075,Bergen St; F-G Bergen St/Smith St Bergen St/Smith St,,,,,,
-73.96457,40.64437,Beverley Rd; Q [El] Beverley Rd/East 16th St Beverley Rd/East 16th St,,,,,,
-73.9489746,40.6451225,Beverly Rd; 2-5 Beverley Rd/Nostrand Av Beverley Rd/Nostrand Av,,,,,,
-73.9944649,40.7258463,Bleecker St; 6 (Uptown) Bleecker St (Uptown Only)/Lafayette St-Mulberry St Bleecker St (Uptown Only)/Lafayette St-Mulberry St,,,,,,
-73.9946365,40.7259321,Bleeker St; 6(Downtown)-B-D-F-V Bleecker St (Downtown Only)/Lafayette St; Transfer B-D-F-V Bleecker St (Downtown Only)/Lafayette St; Transfer B-D-F-V,,,,,,
-73.99028,40.69359,Borough Hall; 2-3-4-5-M-R Borough Hall/Court St-Montague St; Transfer 4-5-M-R Borough Hall/Court St-Montague St; Transfer 4-5-M-R,,,,,,
-73.99007,40.69253,Borough Hall-Court St; 4-5-2-3-M-R Borough Hall-Court St/Joralemon St; Transfer 2-3-M-R Borough Hall-Court St/Joralemon St; Transfer 2-3-M-R,,,,,,
-73.95907,40.6709,Botanic Garden; S-2-3-4-5 Botanic Garden/Eastern Pkwy/Franklin Av; Transfer 2-3-4-5 Botanic Garden/Eastern Pkwy/Franklin Av; Transfer 2-3-4-5,,,,,,
-73.9934501,40.7201262,Bowery; J-M-Z Bowery/Delancey St Bowery/Delancey St,,,,,,
-74.01359,40.70463,Bowling Green; 4-5 Bowling Green/Broadway; Connection to Staten Island Ferry Bowling Green/Broadway; Connection to Staten Island Ferry,,,,,,
-73.81968,40.70948,Briarwood/Van Wyck Blvd; E-F Briarwood/Van Wyck Blvd/Main St Briarwood/Van Wyck Blvd/Main St,,,,,,
